application_id,client_id,employment_type,hash_id,region_coefficient_extended,age,incoming_amount,internal_decision_code,monthly_income,application_date,education,requested_product,channel,loan_amount,marketing_segment,post_loan_collection_score,region_coefficient,region,interest_rate,months_at_job,dependents,days_until_first_overdue,loan_term_months,siberia_northern_score,target
106280,6280,unemployed,69167647.0,0.0,33.0,18000.0,vip,18000.0,2025-02-23,bachelor,pos,office,20000.0,segment_022,611.83,1.0,ural,0.4672,0.0,3.0,96.0,36.0,0.894971,1
107539,7539,employee,20535504.0,0.0,65.0,60273.92,approved_auto,60273.92,2025-10-11,college,pos,web,47620.58,segment_022,577.94,1.0,ural,0.4585,438.0,1.0,,36.0,0.828478,0
106675,6675,employee,93286300.0,0.0,23.0,69922.32,collections,69922.32,2025-07-09,master,cash,partner,36336.03,segment_063,678.07,1.0,siberia,0.1757,8.0,1.0,,9.0,0.082665,1
100253,253,,96253372.0,0.0,57.0,38125.16,approved_auto,38125.16,2025-03-23,school,card,office,78155.57,segment_003,678.89,1.0,center,0.48,162.0,1.0,180.0,48.0,0.432642,0
108104,8104,business,76290137.0,0.0,45.0,35266.42,approved_auto,35266.42,2025-08-08,bachelor,refinance,web,20000.0,segment_090,,1.0,,0.1946,116.0,,180.0,12.0,0.639973,0
106353,6353,contractor,67116590.0,0.0,,39740.18,vip,39740.18,2025-01-26,college,card,call_center,,segment_001,,,center,0.1393,16.0,0.0,1000.0,9.0,0.734692,0
101790,1790,self_employed,37964967.0,,36.0,48225.04,approved_auto,48225.04,2025-10-06,college,card,web,43587.79,segment_037,128.95,1.0,west,0.3735,60.0,0.0,999.0,36.0,0.051281,0
106741,6741,employee,93903903.0,0.0,31.0,68709.98,approved_auto,68709.98,2025-12-03,college,cash,,30543.34,segment_043,433.87,1.0,,0.206,57.0,0.0,,9.0,0.122618,0
102060,2060,employee,55271509.0,0.0,52.0,28883.08,,28883.08,2025-09-08,bachelor,cash,web,101958.95,segment_028,,1.0,north,0.1173,60.0,0.0,10.0,,0.732969,1
107155,7155,employee,55048388.0,0.0,45.0,34110.97,manual_review_bad,34110.97,2025-06-13,bachelor,refinance,web,144030.06,segment_001,803.91,1.0,,0.155,,2.0,,6.0,0.113525,1
103048,3048,unemployed,65824927.0,0.0,30.0,18000.0,collections,18000.0,2025-02-06,college,refinance,web,72336.35,segment_129,310.71,1.0,center,0.3975,18.0,0.0,1000.0,24.0,0.814,0
103544,3544,employee,79485916.0,0.0,65.0,34703.18,late_flag,34703.18,2025-01-14,college,pos,web,52736.3,segment_013,,1.0,center,0.1614,183.0,,999.0,12.0,0.674924,0
105842,5842,employee,98946297.0,0.0,25.0,73533.69,approved_auto,73533.69,2025-01-10,college,card,web,29102.66,segment_037,220.83,1.0,center,0.3013,78.0,1.0,1001.0,18.0,0.127392,0
101903,1903,employee,50273645.0,0.0,31.0,34189.27,approved_auto,34189.27,,,auto,web,,,,1.0,siberia,0.3769,116.0,0.0,1001.0,36.0,0.872017,0
102751,2751,self_employed,97697148.0,0.0,36.0,41078.89,,41078.89,2025-03-06,bachelor,pos,mobile,47117.86,segment_038,752.06,1.0,west,0.3468,73.0,1.0,,,0.636265,1
102120,2120,employee,77399140.0,0.0,40.0,42000.19,approved_auto,42000.19,2025-12-21,bachelor,cash,office,220510.81,segment_120,247.27,1.0,ural,0.2448,120.0,2.0,,,0.311397,0
107227,7227,employee,37338026.0,0.0,,47242.67,,47242.67,2025-03-07,school,refinance,mobile,121544.34,segment_040,,1.0,siberia,0.2774,255.0,1.0,999.0,24.0,0.064123,0
108006,8006,employee,74864836.0,0.0,46.0,48507.08,approved_auto,48507.08,2025-12-21,college,card,web,45064.07,segment_122,,,siberia,0.2918,97.0,2.0,1001.0,18.0,0.908368,0
103980,3980,employee,91292227.0,0.0,57.0,138090.24,approved_manual,138090.24,2025-06-05,school,cash,,118258.16,segment_072,194.08,1.0,,0.2626,262.0,1.0,,18.0,0.849431,0
102690,2690,,95907477.0,0.0,47.0,82304.34,,82304.34,2025-11-18,master,,mobile,58248.92,segment_097,430.07,1.0,south,0.1485,94.0,0.0,1000.0,6.0,,0
105849,5849,employee,43401472.0,0.0,32.0,,approved_auto,30009.1,2025-01-24,bachelor,pos,partner,32984.64,segment_040,328.96,1.0,west,0.2439,56.0,,1002.0,18.0,0.302365,0
104276,4276,employee,29158810.0,0.0,45.0,23280.65,approved_auto,23280.65,2025-06-05,college,card,web,45033.86,segment_061,,1.0,siberia,0.1571,108.0,1.0,1001.0,12.0,0.649191,0
101924,1924,employee,32138079.0,0.0,60.0,20167.03,approved_auto,20167.03,2025-02-23,college,auto,web,122865.06,segment_102,521.07,1.0,south,0.1968,72.0,1.0,,18.0,0.636924,0
105578,5578,employee,28955054.0,0.0,47.0,36668.28,late_flag,36668.28,2025-08-15,school,cash,web,65924.65,segment_099,,1.0,ural,0.4143,158.0,5.0,,36.0,0.955805,1
100076,76,employee,70087002.0,0.0,,18000.0,,18000.0,2025-03-17,master,cash,mobile,99597.1,segment_085,406.74,1.0,center,0.339,76.0,0.0,1002.0,24.0,0.45973,0
102346,2346,employee,73366421.0,0.0,67.0,71756.34,,71756.34,2025-08-20,bachelor,pos,web,53865.01,segment_018,332.12,1.0,siberia,0.181,,1.0,1000.0,12.0,0.530119,0
102352,2352,employee,55459681.0,0.0,24.0,34530.97,manual_review_bad,34530.97,2025-04-30,bachelor,cash,,209974.42,,760.71,1.0,center,0.1067,45.0,0.0,1.0,6.0,0.789724,1
106743,6743,employee,71284333.0,0.0,30.0,27642.63,approved_auto,27642.63,,bachelor,pos,mobile,23514.95,segment_003,35.99,1.0,center,0.1834,87.0,0.0,1002.0,12.0,0.56491,0
100431,431,employee,27704249.0,0.0,54.0,37353.81,approved_auto,37353.81,2025-12-22,bachelor,refinance,mobile,98838.72,segment_005,550.66,1.0,ural,0.3,64.0,0.0,1000.0,,0.415194,0
106671,6671,employee,88575712.0,,34.0,18733.86,late_flag,18733.86,2025-04-18,college,,,49880.77,segment_090,931.36,1.0,center,0.108,78.0,1.0,,12.0,0.025991,1
108823,8823,employee,87417712.0,0.0,35.0,44614.87,,44614.87,2025-06-30,school,cash,office,51849.55,segment_144,,1.0,center,0.4174,21.0,2.0,101.0,36.0,0.923827,1
105533,5533,employee,24477719.0,0.0,44.0,19748.93,,19748.93,2025-08-26,bachelor,,mobile,54655.66,segment_052,445.02,1.0,siberia,0.249,,0.0,1000.0,18.0,0.92035,0
105429,5429,unemployed,98580007.0,0.0,22.0,18000.0,collections,18000.0,2025-01-01,master,cash,mobile,134395.0,segment_099,,1.0,center,0.3113,0.0,1.0,,18.0,0.979347,1
108457,8457,unemployed,74288148.0,0.0,38.0,18000.0,manual_review_bad,18000.0,2025-04-02,,pos,web,,segment_112,489.47,1.0,center,0.329,52.0,1.0,,24.0,0.705165,1
104025,4025,self_employed,28630599.0,0.0,31.0,39450.61,,39450.61,2025-05-07,college,refinance,web,90505.64,segment_102,363.6,1.0,ural,0.2598,78.0,,1000.0,18.0,0.994479,0
107371,7371,employee,14421498.0,0.0,67.0,,approved_auto,75614.49,2025-01-09,bachelor,cash,office,36340.21,segment_028,566.77,1.0,center,0.1853,388.0,0.0,365.0,12.0,0.393842,0
106548,6548,employee,35348175.0,0.0,41.0,42073.53,approved_auto,42073.53,2025-04-20,bachelor,cash,call_center,92276.02,segment_030,605.86,1.0,,0.4245,122.0,2.0,1001.0,36.0,0.44329,0
106665,6665,employee,70053655.0,0.0,61.0,19747.81,,19747.81,2025-01-18,,cash,mobile,128139.41,segment_105,657.66,1.0,siberia,0.2032,185.0,1.0,148.0,18.0,0.273933,1
103413,3413,self_employed,13214693.0,0.0,59.0,62498.05,approved_auto,62498.05,2025-06-06,master,card,,81984.48,segment_076,114.69,1.0,west,0.1655,91.0,0.0,999.0,9.0,0.921227,0
106147,6147,employee,51486130.0,0.0,,84089.38,,84089.38,2025-02-19,school,card,office,63341.83,segment_037,450.05,1.0,west,0.2047,294.0,1.0,,9.0,0.268994,0
100241,241,employee,74913960.0,0.0,36.0,24312.17,,24312.17,2025-11-30,bachelor,card,,68743.54,segment_118,297.04,1.0,south,,119.0,0.0,365.0,48.0,0.568442,0
100784,784,self_employed,42922762.0,0.0,63.0,30737.58,manual_review_bad,30737.58,2025-12-29,bachelor,cash,web,46410.42,segment_078,699.8,1.0,,0.1372,283.0,1.0,127.0,12.0,0.76463,1
101355,1355,employee,88371607.0,0.0,48.0,67126.18,approved_auto,67126.18,2025-02-26,bachelor,cash,mobile,96972.11,segment_083,,1.0,center,0.3084,125.0,0.0,999.0,24.0,0.817006,0
103067,3067,employee,21569941.0,0.0,45.0,34666.73,approved_manual,34666.73,2025-04-06,bachelor,,partner,33970.84,,180.06,1.0,ural,0.1537,150.0,1.0,1001.0,9.0,0.357273,0
106381,6381,business,49689937.0,0.0,,63369.29,manual_review_bad,63369.29,2025-04-23,college,refinance,web,245697.56,segment_074,741.87,1.0,center,0.1653,108.0,1.0,148.0,12.0,0.577067,1
100978,978,employee,69437922.0,0.0,64.0,81061.94,approved_auto,81061.94,2025-02-21,bachelor,cash,mobile,59142.26,segment_012,296.15,1.0,siberia,0.2022,138.0,1.0,999.0,12.0,0.145067,0
100810,810,business,29536406.0,0.0,46.0,68359.2,approved_auto,,2025-09-08,school,refinance,mobile,39496.66,segment_132,139.73,1.0,west,0.2957,78.0,0.0,180.0,24.0,0.131444,0
102169,2169,self_employed,61941841.0,0.0,,49485.1,manual_review_bad,49485.1,2025-05-13,,cash,web,79832.96,segment_039,748.0,1.0,center,0.463,44.0,0.0,9.0,48.0,0.851051,1
104813,4813,contractor,11125873.0,0.0,32.0,18349.99,manual_review_bad,,2025-10-27,,cash,partner,28764.63,segment_046,913.07,1.0,south,0.4618,54.0,0.0,92.0,48.0,0.009353,1
104705,4705,employee,86981848.0,0.0,42.0,20320.3,approved_auto,20320.3,2025-01-27,school,pos,,112700.74,segment_060,631.78,1.0,south,0.4091,172.0,0.0,999.0,36.0,0.104641,0
101600,1600,employee,36796264.0,0.0,52.0,37525.37,late_flag,37525.37,2025-08-12,college,pos,web,137043.58,segment_097,,1.0,center,0.476,56.0,2.0,,48.0,0.80251,1
102942,2942,,26900382.0,0.0,58.0,33569.53,approved_auto,33569.53,2025-10-17,school,cash,mobile,102637.95,segment_095,896.75,1.0,,0.2925,123.0,0.0,35.0,24.0,,1
103965,3965,self_employed,38278909.0,0.0,32.0,,approved_auto,31703.47,2025-07-07,school,pos,office,30133.39,segment_101,190.64,1.0,ural,0.2165,118.0,1.0,1000.0,18.0,0.027256,0
103669,3669,employee,11425101.0,0.0,62.0,48001.5,approved_manual,48001.5,2025-05-23,master,cash,office,56217.87,segment_023,694.27,1.0,north,0.2387,44.0,0.0,,12.0,0.783437,1
107679,7679,business,89299405.0,0.0,28.0,43464.81,manual_review_bad,43464.81,2025-01-11,college,cash,web,28048.22,segment_139,,1.0,west,0.2884,21.0,,51.0,18.0,0.422152,1
100685,685,employee,58362183.0,0.0,58.0,43420.44,approved_auto,43420.44,2025-09-10,bachelor,cash,partner,56687.09,segment_148,433.26,1.0,center,0.2045,264.0,0.0,1001.0,12.0,0.896474,0
106503,6503,employee,17971902.0,0.0,56.0,103541.44,approved_auto,103541.44,,college,cash,mobile,89787.54,segment_037,,1.0,ural,0.1648,311.0,1.0,,12.0,0.667382,0
106129,6129,,52613833.0,0.0,36.0,26525.57,approved_auto,26525.57,2025-08-22,school,cash,mobile,76312.41,segment_113,309.69,1.0,north,,18.0,1.0,1001.0,,,0
101621,1621,unemployed,38242539.0,0.0,25.0,18000.0,,18000.0,2025-08-03,bachelor,cash,office,33437.61,segment_028,759.74,1.0,center,0.48,19.0,2.0,38.0,48.0,0.992665,1
107158,7158,unemployed,70657373.0,0.0,42.0,18000.0,late_flag,18000.0,2025-04-01,master,cash,,56398.73,segment_059,757.05,1.0,,0.2503,,0.0,129.0,12.0,,1
101483,1483,employee,34860268.0,0.0,38.0,51161.09,late_flag,51161.09,2025-04-21,school,cash,web,107812.32,segment_021,,1.0,,0.149,43.0,0.0,113.0,,0.018057,1
102147,2147,employee,,0.0,43.0,22412.61,approved_auto,22412.61,2025-08-08,bachelor,cash,web,55627.22,segment_053,139.46,1.0,north,0.3954,146.0,1.0,1001.0,36.0,,0
101802,1802,employee,55739799.0,0.0,55.0,41447.85,collections,41447.85,2025-10-10,school,cash,mobile,51169.67,segment_139,,1.0,west,0.4187,375.0,0.0,118.0,,,1
102096,2096,employee,63397525.0,0.0,24.0,48677.77,late_flag,48677.77,2025-05-11,college,,office,56595.02,segment_064,956.0,1.0,east,0.2236,33.0,1.0,41.0,,0.605561,1
104892,4892,employee,62860165.0,0.0,26.0,22738.84,,22738.84,2025-07-31,school,cash,mobile,127108.35,segment_019,512.37,1.0,,0.3753,79.0,2.0,60.0,36.0,0.324268,0
101358,1358,employee,18029314.0,0.0,28.0,38371.97,late_flag,38371.97,2025-07-19,college,refinance,office,67428.96,segment_105,760.82,1.0,east,0.3152,77.0,1.0,16.0,24.0,0.335928,1
106479,6479,employee,85152746.0,0.0,,27152.44,approved_auto,27152.44,2025-10-10,bachelor,refinance,web,64193.65,segment_053,286.2,1.0,center,0.1826,97.0,,999.0,9.0,0.180841,0
104129,4129,employee,30295389.0,0.0,55.0,44549.42,,44549.42,2025-06-04,bachelor,,mobile,128203.38,segment_128,,1.0,south,0.2913,57.0,0.0,999.0,,0.060535,0
106241,6241,employee,63377679.0,0.0,39.0,23797.45,approved_auto,23797.45,2025-12-16,college,cash,,90902.22,segment_053,298.45,1.0,east,0.1664,78.0,1.0,60.0,9.0,0.802351,0
108467,8467,,90189788.0,0.0,31.0,36748.76,approved_manual,36748.76,2025-11-15,,cash,partner,66652.99,segment_024,438.28,1.0,center,0.1839,54.0,0.0,25.0,9.0,0.937287,1
104439,4439,,49241277.0,0.0,40.0,73864.08,,73864.08,2025-01-31,master,refinance,mobile,100443.43,segment_014,189.62,1.0,north,0.408,181.0,1.0,365.0,36.0,0.359454,0
104562,4562,employee,71490588.0,0.0,42.0,71544.07,approved_manual,71544.07,2025-07-14,bachelor,cash,web,34080.2,segment_133,725.78,1.0,east,,144.0,0.0,1002.0,36.0,0.966504,0
103870,3870,self_employed,61086915.0,0.0,46.0,80513.58,approved_manual,80513.58,2025-09-06,,cash,mobile,21930.1,segment_130,463.87,1.0,east,,64.0,2.0,,9.0,0.64877,0
104387,4387,business,81941683.0,0.0,,21617.88,approved_auto,21617.88,2025-02-04,school,cash,office,,segment_080,,,center,0.48,,1.0,,48.0,0.306026,0
101610,1610,employee,31368782.0,0.0,51.0,53307.5,,,2025-06-10,college,pos,web,39575.3,segment_050,414.79,1.0,north,0.2747,156.0,1.0,,24.0,0.581873,0
104899,4899,employee,14951034.0,0.0,46.0,36163.31,late_flag,36163.31,2025-02-24,master,cash,office,119981.68,,861.24,1.0,west,0.1992,77.0,2.0,,18.0,0.925556,1
100495,495,self_employed,53545019.0,0.0,63.0,69199.25,,69199.25,,school,cash,mobile,,segment_002,403.16,1.0,west,0.3051,214.0,1.0,180.0,24.0,,0
103722,3722,business,21533934.0,0.0,54.0,68011.26,manual_review_bad,68011.26,2025-04-16,college,card,mobile,131411.59,segment_044,434.78,1.0,siberia,0.1802,210.0,0.0,999.0,9.0,0.675659,0
103320,3320,employee,85945800.0,0.0,52.0,34673.86,approved_auto,,2025-12-08,bachelor,cash,mobile,,segment_054,637.03,1.0,south,,247.0,0.0,,18.0,0.333174,0
103663,3663,contractor,27705214.0,0.0,41.0,48504.9,approved_manual,48504.9,2025-01-21,bachelor,cash,,,segment_122,146.97,1.0,west,0.2276,41.0,2.0,1000.0,12.0,0.603267,0
102018,2018,contractor,17765928.0,0.0,62.0,50260.87,approved_auto,50260.87,2025-12-03,master,cash,,71810.89,segment_027,687.42,1.0,south,0.1498,120.0,1.0,112.0,9.0,0.374516,1
104846,4846,unemployed,,0.0,25.0,21379.07,,21379.07,2025-09-04,college,auto,web,64053.2,segment_025,642.08,1.0,west,0.2623,27.0,0.0,18.0,6.0,0.923775,1
102329,2329,,11738465.0,0.0,37.0,64098.61,,64098.61,2025-07-06,school,cash,office,,segment_055,817.49,1.0,west,0.2012,0.0,0.0,4.0,12.0,0.05308,1
100030,30,business,98921654.0,0.0,67.0,33552.51,approved_manual,33552.51,2025-03-10,college,pos,mobile,44580.52,,,1.0,ural,0.3084,281.0,0.0,,24.0,0.599505,0
107568,7568,employee,66548425.0,0.0,39.0,33802.87,approved_manual,33802.87,2025-12-12,college,refinance,mobile,76741.86,,178.38,1.0,north,0.3941,87.0,1.0,,36.0,0.531171,0
104344,4344,,75716419.0,0.0,60.0,27753.8,approved_auto,27753.8,2025-08-21,college,pos,web,21368.79,segment_089,,1.0,east,0.2384,171.0,,999.0,18.0,0.441628,0
108820,8820,self_employed,32543177.0,0.0,24.0,36325.53,manual_review_bad,36325.53,2025-06-04,college,cash,mobile,41864.92,segment_101,692.5,1.0,center,0.2611,17.0,2.0,146.0,18.0,0.08891,1
103119,3119,employee,16392958.0,,55.0,59401.15,approved_auto,59401.15,2025-04-11,school,cash,mobile,59788.93,segment_069,338.81,1.0,south,0.3906,134.0,0.0,1000.0,36.0,0.116561,0
101093,1093,business,74863910.0,0.0,35.0,25311.18,late_flag,25311.18,2025-06-19,college,card,call_center,24215.4,segment_022,230.8,1.0,east,0.2994,87.0,1.0,999.0,18.0,0.991326,0
103247,3247,contractor,40466166.0,0.0,47.0,63247.25,approved_manual,63247.25,2025-08-13,college,,,78571.56,segment_093,442.56,1.0,center,0.1744,88.0,0.0,,12.0,0.355729,0
100125,125,contractor,87915962.0,0.0,,18000.0,approved_auto,18000.0,2025-06-22,college,card,web,29564.87,segment_021,311.4,1.0,south,0.1554,110.0,2.0,1000.0,6.0,0.492759,0
108645,8645,employee,35776836.0,0.0,43.0,35085.3,,35085.3,2025-06-27,bachelor,card,mobile,77408.26,segment_139,368.25,1.0,west,0.1464,69.0,1.0,1001.0,,0.44534,0
108459,8459,employee,41755020.0,0.0,39.0,,vip,42345.63,2025-07-21,,auto,web,87620.42,segment_141,,1.0,west,0.2906,142.0,0.0,,24.0,0.917571,0
104272,4272,employee,84299856.0,0.0,57.0,100966.81,approved_auto,100966.81,2025-12-12,bachelor,pos,,44814.19,segment_045,,1.0,ural,0.1815,209.0,0.0,1000.0,9.0,0.576686,0
105992,5992,employee,91760641.0,0.0,58.0,78473.86,approved_manual,78473.86,2025-04-30,,cash,web,33931.64,segment_129,321.37,1.0,ural,0.48,162.0,1.0,1001.0,48.0,0.725654,0
108850,8850,employee,39473074.0,0.0,64.0,41475.2,manual_review_bad,41475.2,2025-12-24,college,refinance,mobile,66895.62,segment_049,736.26,1.0,north,0.1725,390.0,,123.0,12.0,0.032814,1
102299,2299,self_employed,43807261.0,0.0,,44225.96,approved_manual,44225.96,2025-01-09,bachelor,pos,,40690.72,segment_143,,1.0,west,0.3974,124.0,1.0,1000.0,36.0,0.734783,0
108510,8510,self_employed,32190557.0,0.0,28.0,31699.13,approved_auto,31699.13,2025-11-02,bachelor,card,call_center,151754.47,,268.47,1.0,north,0.2576,2.0,0.0,90.0,18.0,0.122143,0
101554,1554,employee,,0.0,58.0,71491.9,manual_review_bad,71491.9,2025-04-22,bachelor,refinance,mobile,113015.11,segment_024,350.54,1.0,,0.3785,153.0,2.0,730.0,36.0,0.569494,0
108231,8231,employee,91876956.0,0.0,54.0,31486.53,approved_auto,31486.53,,school,card,call_center,80231.77,segment_089,132.26,1.0,north,0.2891,112.0,0.0,999.0,24.0,0.995693,0
103342,3342,employee,92922856.0,,,37281.7,approved_manual,37281.7,2025-11-05,school,card,office,37098.16,segment_146,,1.0,south,0.225,,1.0,1002.0,18.0,0.157852,0
100599,599,employee,81403288.0,0.0,27.0,42407.3,,42407.3,2025-03-31,master,pos,mobile,75934.79,segment_108,677.81,1.0,west,,59.0,0.0,54.0,24.0,,1
102124,2124,employee,55063475.0,0.0,66.0,39447.02,late_flag,39447.02,,college,cash,web,150752.18,segment_065,969.4,1.0,west,0.1596,192.0,0.0,,9.0,0.475939,1
107425,7425,,,0.0,30.0,56011.94,,56011.94,2025-01-10,bachelor,card,call_center,75519.2,segment_013,347.03,,north,,43.0,2.0,60.0,24.0,0.624405,0
101417,1417,self_employed,70099429.0,0.0,,33906.0,,,2025-01-29,bachelor,cash,web,79191.31,segment_000,,1.0,north,0.289,226.0,,,24.0,0.303182,0
104740,4740,employee,37644488.0,0.0,65.0,45072.0,approved_auto,45072.0,2025-12-09,bachelor,card,mobile,128091.18,segment_028,302.49,,center,0.3738,86.0,0.0,1000.0,36.0,0.864929,0
106346,6346,contractor,87659359.0,0.0,63.0,,late_flag,,2025-10-11,bachelor,cash,web,65061.44,segment_036,164.72,1.0,siberia,0.2473,296.0,1.0,61.0,18.0,0.798738,1
105716,5716,business,37175336.0,1.0,43.0,22943.45,,22943.45,2025-11-30,bachelor,auto,web,31087.71,segment_069,,1.0,south,0.4075,170.0,0.0,999.0,36.0,0.285051,0
108268,8268,employee,94455787.0,0.0,67.0,40950.8,approved_auto,40950.8,2025-08-29,college,auto,,158932.71,segment_076,,1.0,east,0.2517,181.0,0.0,999.0,18.0,0.217216,0
105681,5681,contractor,36193563.0,0.0,,27482.42,approved_manual,27482.42,2025-01-08,,refinance,call_center,123184.9,segment_003,,1.0,east,0.2891,2.0,0.0,999.0,24.0,0.93561,0
107896,7896,,60973328.0,0.0,34.0,34128.38,,,2025-06-19,bachelor,refinance,partner,59307.73,segment_032,,1.0,south,0.1868,123.0,1.0,730.0,12.0,0.16175,0
108753,8753,employee,30063272.0,0.0,,18000.0,collections,18000.0,2025-02-06,bachelor,refinance,web,111699.73,segment_038,693.99,1.0,south,0.1684,78.0,2.0,91.0,6.0,0.647388,1
102198,2198,employee,54503208.0,0.0,67.0,42001.44,approved_auto,42001.44,2025-05-15,bachelor,card,web,35792.26,segment_027,,1.0,center,0.413,131.0,0.0,999.0,36.0,0.966195,0
104878,4878,employee,56634746.0,0.0,44.0,18000.0,manual_review_bad,18000.0,2025-07-19,master,cash,web,42897.29,segment_095,766.27,1.0,center,0.2143,,0.0,180.0,12.0,,1
103363,3363,business,67938608.0,0.0,32.0,34695.71,manual_review_bad,,2025-02-14,master,pos,partner,63438.29,segment_117,721.68,1.0,center,0.3664,89.0,1.0,180.0,36.0,0.63998,1
105519,5519,employee,60276202.0,0.0,51.0,58044.11,approved_auto,58044.11,2025-09-18,college,,mobile,31046.63,segment_109,112.34,1.0,south,0.1874,171.0,0.0,,12.0,0.057245,0
100726,726,employee,54589839.0,0.0,34.0,43998.09,,43998.09,2025-11-19,bachelor,cash,web,59604.15,segment_081,669.11,1.0,,0.3912,0.0,0.0,90.0,36.0,0.80209,1
106448,6448,business,31245546.0,,63.0,39619.39,approved_manual,39619.39,2025-05-16,bachelor,cash,office,66374.78,segment_066,376.06,1.0,center,0.332,284.0,0.0,1000.0,24.0,0.723088,0
104029,4029,contractor,82179140.0,0.0,66.0,25660.0,late_flag,25660.0,2025-03-08,bachelor,cash,mobile,56688.05,segment_073,703.89,1.0,south,0.1617,47.0,1.0,90.0,,0.667214,1
100809,809,employee,21704468.0,0.0,51.0,49752.71,approved_manual,49752.71,2025-09-09,school,auto,office,39085.99,segment_007,382.39,1.0,center,0.2239,147.0,1.0,1000.0,9.0,0.355936,0
103904,3904,employee,19017269.0,0.0,46.0,42439.79,,42439.79,,bachelor,pos,web,49182.0,segment_020,297.57,1.0,west,0.2876,269.0,0.0,1000.0,24.0,0.451479,0
107955,7955,employee,98269476.0,0.0,29.0,54551.32,approved_manual,54551.32,2025-05-21,school,auto,office,39174.1,segment_137,502.49,1.0,center,0.1637,20.0,1.0,1001.0,,0.150661,0
100959,959,contractor,,0.0,61.0,52409.52,approved_manual,52409.52,2025-11-08,bachelor,cash,partner,142311.42,segment_107,274.26,1.0,west,0.2799,109.0,2.0,180.0,,0.98524,0
106659,6659,employee,36046535.0,0.0,29.0,21570.6,vip,,2025-10-27,school,cash,mobile,118628.16,,400.94,1.0,north,0.3632,6.0,0.0,999.0,24.0,0.197271,0
108997,8997,business,18347294.0,0.0,67.0,61046.71,manual_review_bad,61046.71,2025-02-07,master,refinance,call_center,34352.54,segment_110,592.48,1.0,south,0.2165,300.0,2.0,86.0,12.0,0.632182,1
108836,8836,employee,33990580.0,0.0,27.0,29291.56,late_flag,29291.56,2025-02-24,bachelor,card,mobile,54389.53,segment_000,730.0,1.0,south,0.4023,36.0,1.0,,36.0,0.203461,1
100811,811,employee,51781335.0,0.0,51.0,53914.67,,53914.67,2025-06-09,bachelor,auto,web,,segment_021,0.0,1.0,center,,190.0,,,6.0,0.292507,0
108047,8047,employee,62155960.0,0.0,35.0,34997.08,approved_auto,34997.08,2025-03-12,college,card,mobile,20000.0,segment_063,,1.0,center,,120.0,1.0,,36.0,0.91048,0
